longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,target
1,7,7,5,5,4,5,4,0,195700.0
1,7,5,8,8,8,9,3,0,190500.0
1,7,8,2,2,2,2,3,0,181000.0
1,7,8,2,2,1,1,4,0,184900.0
1,7,7,0,1,0,1,2,0,190800.0
1,7,1,7,7,6,7,4,0,242200.0
1,7,2,8,8,7,8,7,0,188300.0
1,7,10,6,6,5,6,5,0,183500.0
1,7,10,1,1,0,1,6,0,204200.0
1,7,9,6,4,3,4,7,0,251900.0
1,7,9,2,2,1,2,1,0,187500.0
1,7,10,5,4,3,4,6,0,198200.0
1,7,10,2,1,1,1,5,0,219000.0
1,7,10,1,0,0,0,7,0,275000.0
1,7,8,8,8,6,8,3,0,245400.0
1,7,9,5,5,3,5,4,0,177500.0
1,7,9,3,4,2,4,3,0,171600.0
1,7,10,2,2,1,2,5,0,183300.0
1,7,10,1,1,0,1,2,0,175000.0
1,7,8,2,2,3,2,5,0,156700.0
1,7,8,0,0,1,0,4,0,157500.0
1,7,7,1,1,0,1,4,0,179800.0
1,7,7,6,6,5,6,6,0,205500.0
1,7,6,6,6,6,6,4,0,178900.0
1,7,7,0,0,0,0,8,0,262500.0
1,7,8,7,7,7,7,4,0,165000.0
1,7,9,2,2,2,2,4,0,159700.0
1,7,0,3,4,2,3,5,0,158300.0
1,7,7,1,1,1,1,3,0,144800.0
1,7,8,8,8,8,8,6,0,166300.0
1,7,7,2,1,1,2,7,0,191000.0
1,7,7,0,0,0,0,4,0,175000.0
1,7,0,5,7,3,6,4,0,137500.0
1,7,4,5,6,2,7,1,0,141700.0
1,7,5,3,3,2,4,3,0,210900.0
1,7,9,1,1,1,2,4,0,198300.0
1,7,5,8,8,8,8,3,0,157400.0
1,7,10,4,2,2,3,7,0,264700.0
1,7,7,3,4,2,3,3,0,218400.0
1,7,8,5,4,3,4,5,0,235100.0
1,7,6,4,1,1,2,9,0,341800.0
1,7,4,6,4,4,4,9,0,367300.0
1,7,6,5,4,3,4,5,0,243500.0
1,7,6,1,1,1,1,6,0,167900.0
1,7,4,1,0,0,0,8,0,371200.0
1,7,7,0,0,0,0,4,0,218900.0
1,7,8,2,1,1,1,3,0,202700.0
1,7,8,5,5,3,5,4,0,186200.0
1,7,8,3,3,2,3,3,0,188900.0
1,7,8,2,2,1,2,5,0,180000.0
1,7,2,8,9,8,9,4,0,202700.0
1,7,4,7,8,5,8,2,0,181700.0
1,7,2,8,8,8,8,5,0,166800.0
1,7,8,7,6,5,6,4,0,183700.0
1,7,2,7,7,7,8,5,0,218000.0
1,7,7,1,0,1,1,6,0,191500.0
1,7,7,2,1,1,2,5,0,194700.0
1,7,2,2,2,1,3,7,0,187200.0
1,7,3,8,8,8,8,2,0,223100.0
1,7,2,5,8,5,7,4,0,271300.0
1,7,7,1,1,1,1,6,0,194100.0
1,7,7,5,4,5,4,7,0,190400.0
1,7,7,2,2,3,2,6,0,189100.0
1,7,7,1,1,1,1,5,0,184600.0
1,7,7,2,2,2,2,5,0,197300.0
1,7,7,2,1,2,1,4,0,192600.0
1,7,7,1,1,1,1,5,0,192200.0
1,7,7,1,1,1,1,3,0,194600.0
1,7,7,3,2,2,3,6,0,193500.0
1,7,3,3,3,3,4,6,0,202600.0
1,7,1,3,3,1,3,2,0,83300.0
1,7,3,5,4,4,4,7,0,212600.0
1,7,0,4,4,2,4,8,0,187800.0
1,7,7,2,2,2,2,6,0,205700.0
1,7,7,2,2,3,2,6,0,192900.0
1,7,6,6,5,5,6,6,0,205200.0
1,7,5,5,5,3,4,6,0,213400.0
1,7,7,3,2,3,3,7,0,183600.0
1,7,7,4,6,4,6,3,0,178400.0
1,7,4,7,7,6,7,5,0,219200.0
1,7,5,7,7,6,7,3,0,183100.0
1,7,8,5,5,5,6,3,0,157100.0
1,7,5,1,2,1,2,4,0,157800.0
1,7,6,1,2,1,1,3,0,161700.0
1,7,7,1,2,1,2,3,0,152100.0
1,7,8,7,8,7,8,2,0,144900.0
1,7,2,6,7,5,6,3,0,179900.0
1,7,6,6,6,6,6,6,0,179100.0
1,7,2,6,7,6,7,2,0,159900.0
1,7,3,3,5,2,5,1,0,161400.0
1,7,5,1,2,2,3,1,0,170400.0
1,7,2,6,8,7,8,2,0,137500.0
1,7,8,0,5,0,0,5,0,178400.0
1,7,7,5,7,6,7,2,0,155200.0
1,7,8,2,2,2,3,4,0,160900.0
1,7,0,5,6,4,5,2,0,167300.0
1,7,2,0,0,0,0,8,0,340000.0
1,7,5,1,1,1,0,8,0,431000.0
1,7,0,5,6,5,7,5,0,301100.0
1,7,3,2,1,1,1,7,0,241900.0
1,7,0,8,8,8,8,4,0,162500.0
1,7,0,4,3,3,3,8,0,299200.0
1,7,0,9,8,9,9,8,0,315500.0
1,7,3,8,8,9,9,7,0,216800.0
1,7,7,3,4,5,5,4,0,218100.0
1,7,5,8,8,8,8,4,0,170300.0
1,7,4,1,3,0,0,2,0,275000.0
1,7,4,6,7,6,7,2,0,184100.0
1,7,5,0,0,0,0,0,0,160000.0
1,7,9,1,2,1,3,1,0,175000.0
1,7,8,2,3,2,3,4,0,197500.0
1,7,8,0,0,0,0,4,0,150000.0
1,7,5,5,6,4,6,2,0,205600.0
1,7,8,3,5,4,5,3,0,170300.0
1,7,8,2,3,1,2,2,0,190900.0
1,7,7,2,3,1,3,4,0,196900.0
1,7,7,4,5,4,5,2,0,174000.0
1,7,7,4,5,5,5,2,0,170200.0
1,7,7,3,4,4,4,3,0,180900.0
1,7,6,8,8,8,8,3,0,150500.0
1,7,5,4,4,4,4,3,0,167100.0
1,7,6,4,5,4,5,3,0,148900.0
1,7,8,2,1,2,2,6,0,196400.0
1,7,7,5,4,3,4,6,0,191100.0
1,7,7,4,4,3,4,5,0,187500.0
1,7,8,5,4,4,4,4,0,180600.0
1,7,8,5,5,4,5,6,0,182800.0
1,7,8,5,4,4,4,6,0,179300.0
1,7,8,3,3,3,3,5,0,179400.0
1,7,6,7,6,6,6,6,0,210300.0
1,7,6,7,6,6,6,6,0,192300.0
1,7,6,5,4,4,4,8,0,198100.0
1,7,7,2,1,1,1,6,0,196200.0
1,7,7,4,3,3,3,4,0,181600.0
1,7,7,7,5,7,7,7,0,186900.0
1,7,7,7,6,6,6,7,0,188300.0
1,7,8,3,2,3,3,5,0,184000.0
1,7,6,7,7,7,8,5,0,184700.0
1,7,8,8,7,7,7,4,0,179900.0
1,7,7,1,1,1,1,3,0,167200.0
1,7,5,7,8,8,8,3,0,165400.0
1,7,6,5,7,7,7,2,0,154000.0
1,7,7,4,5,6,6,3,0,153500.0
1,7,8,2,2,2,2,4,0,135400.0
1,7,7,1,1,2,2,1,0,158300.0
1,7,5,4,2,4,3,8,0,240700.0
1,7,3,8,8,7,8,6,0,180700.0
1,7,4,7,7,6,7,4,0,230600.0
1,7,4,7,8,5,7,4,0,210800.0
1,7,7,4,4,4,4,5,0,165300.0
1,7,5,3,1,1,1,8,0,254200.0
1,7,2,7,4,4,5,8,0,332600.0
1,7,3,5,3,4,4,8,0,350000.0
1,7,4,5,7,5,7,2,0,161200.0
1,7,3,8,8,8,8,5,0,179300.0
1,7,6,2,3,4,3,2,0,154300.0
1,7,5,7,8,8,8,3,0,161800.0
1,7,2,8,9,8,9,3,0,161900.0
1,7,6,3,4,4,4,5,0,165400.0
1,7,7,4,4,5,5,1,0,166600.0
1,7,7,1,1,1,1,5,0,149700.0
1,7,6,0,0,0,0,5,0,162100.0
1,7,6,4,5,5,5,3,0,152600.0
1,7,4,6,7,6,7,3,0,195200.0
1,7,6,1,1,1,1,6,0,190600.0
1,7,6,1,1,1,1,7,0,193800.0
1,7,6,0,0,0,0,7,0,200600.0
1,7,5,6,7,8,7,4,0,150000.0
1,7,7,2,1,2,1,6,0,185300.0
1,7,7,3,2,3,2,6,0,172700.0
1,7,6,6,7,7,7,3,0,174100.0
1,7,4,6,5,5,6,7,0,194400.0
1,7,4,3,2,2,2,7,0,206700.0
1,7,5,3,3,2,3,6,0,204500.0
1,7,7,0,0,0,0,7,0,175000.0
1,7,4,0,0,0,0,2,0,137500.0
1,7,2,9,9,9,9,5,0,187200.0
1,7,6,5,5,7,5,7,0,173600.0
1,7,2,0,0,0,1,6,0,163000.0
1,7,2,8,8,8,8,4,0,331600.0
1,7,5,2,2,2,2,8,0,197600.0
1,7,0,8,8,7,8,5,0,197900.0
1,7,8,0,0,0,0,5,0,228100.0
1,7,6,2,1,2,1,5,0,189500.0
1,7,5,2,2,2,2,5,0,184200.0
1,7,5,5,4,6,4,5,0,180900.0
1,7,7,2,1,2,1,5,0,172000.0
1,7,7,1,1,1,1,8,0,177900.0
1,7,7,4,2,2,2,6,0,173100.0
1,7,7,1,1,1,1,8,0,172600.0
1,7,5,8,8,9,8,4,0,182100.0
1,7,3,4,5,4,5,3,0,179500.0
1,7,5,0,0,1,1,5,0,176000.0
1,7,6,0,0,0,0,6,0,192600.0
1,7,7,0,0,0,0,5,0,182700.0
1,7,3,8,9,9,9,2,0,134900.0
1,7,4,6,7,8,8,2,0,157600.0
1,7,4,8,8,8,8,7,0,190900.0
1,7,7,2,2,4,2,6,0,158200.0
1,7,2,3,5,2,5,5,0,350000.0
1,7,6,1,2,2,2,5,0,158200.0
1,7,6,1,1,2,1,5,0,146100.0
1,7,6,1,0,0,0,4,0,226700.0
1,7,6,4,3,3,3,7,0,198700.0
1,7,5,7,6,6,6,6,0,221200.0
1,7,6,1,0,0,0,8,0,208500.0
1,7,6,0,0,0,0,5,0,204200.0
1,7,5,2,2,2,2,4,0,193200.0
1,7,6,1,1,1,1,5,0,209500.0
1,7,7,2,2,3,2,5,0,164900.0
1,7,7,2,1,2,1,6,0,161400.0
1,7,7,1,1,2,1,6,0,187000.0
1,7,6,1,0,0,1,6,0,190400.0
1,7,7,3,3,6,3,5,0,156600.0
1,7,2,5,6,4,6,2,0,157300.0
1,7,6,4,3,4,3,5,0,168100.0
1,7,3,5,5,6,5,7,0,177600.0
1,7,1,8,9,8,9,5,0,208900.0
1,7,3,4,3,2,4,4,0,169200.0
1,7,1,3,3,2,3,3,0,163900.0
1,7,6,3,2,4,3,6,0,164700.0
1,7,6,0,0,0,0,6,0,156900.0
1,7,7,2,2,3,1,8,0,168800.0
1,7,6,1,1,2,1,7,0,174100.0
1,7,4,3,2,4,3,8,0,206500.0
1,7,4,5,5,4,4,5,0,203900.0
1,7,0,8,7,8,8,7,0,217000.0
1,7,7,3,3,6,3,5,0,159600.0
1,7,5,5,6,7,5,2,0,159800.0
1,7,5,1,2,4,2,4,0,154300.0
1,7,5,1,2,4,3,4,0,149600.0
1,7,6,2,2,2,2,7,0,188600.0
1,7,2,7,7,7,7,6,0,238500.0
1,7,3,7,5,7,6,7,0,235300.0
1,7,0,6,5,6,5,7,0,261400.0
1,7,2,8,8,8,8,8,0,234400.0
1,7,2,3,2,5,3,8,0,231700.0
1,7,1,3,3,6,3,6,0,156300.0
1,7,1,6,6,7,6,7,0,222000.0
1,7,1,6,4,7,4,8,0,254400.0
1,7,1,3,1,4,2,8,0,244300.0
1,7,1,3,1,4,2,8,0,247000.0
1,7,1,7,6,8,6,8,0,236500.0
1,7,1,7,7,8,7,7,0,151400.0
1,7,1,4,3,6,3,8,0,213700.0
1,7,1,3,2,4,2,8,0,243600.0
1,7,1,8,8,8,8,5,0,212500.0
1,7,3,4,4,6,4,7,0,214700.0
1,7,2,1,3,2,3,5,0,213200.0
1,7,1,8,8,8,8,7,0,256000.0
1,7,0,0,2,0,0,3,0,237500.0
1,7,1,7,8,8,8,4,0,178100.0
1,7,2,8,7,8,8,8,0,231800.0
1,7,7,0,0,0,0,3,0,147900.0
1,7,0,7,7,8,7,5,0,191700.0
1,7,3,8,8,8,8,7,0,247600.0
2,7,1,7,6,7,7,8,0,283500.0
1,7,2,8,8,8,8,5,0,216900.0
1,7,5,6,5,5,6,8,0,282500.0
1,7,0,8,7,8,8,8,0,295600.0
1,7,1,9,9,9,9,8,0,281800.0
1,7,1,9,9,9,9,8,0,269800.0
1,7,1,8,8,8,8,8,0,231200.0
1,7,0,9,9,9,9,8,0,318300.0
1,7,1,9,9,9,9,8,0,253400.0
1,7,0,9,9,9,9,8,0,278200.0
2,7,0,1,2,1,1,5,0,300000.0
1,7,0,9,9,9,9,8,0,273500.0
1,7,3,8,8,8,8,6,0,223400.0
1,7,6,3,2,3,3,8,0,214500.0
1,7,5,8,8,8,8,7,0,220200.0
1,7,3,9,9,9,9,7,0,240300.0
1,7,0,7,8,6,8,6,0,158000.0
1,7,4,4,6,6,6,4,0,224200.0
1,7,6,2,2,3,2,7,0,177200.0
1,7,3,6,5,4,6,5,0,216100.0
1,7,2,8,8,8,8,7,0,269700.0
1,7,2,8,8,8,8,6,0,231200.0
2,7,0,8,8,7,8,6,0,162500.0
1,7,1,9,9,9,9,7,0,254000.0
1,7,5,4,3,3,3,7,0,196200.0
1,7,2,8,8,8,8,4,0,189400.0
1,7,2,8,9,8,9,3,0,220800.0
1,7,1,8,9,9,9,3,0,213800.0
2,7,1,8,8,8,8,9,0,442900.0
2,7,3,9,9,9,9,8,0,333400.0
2,7,4,2,1,1,1,8,0,352400.0
2,7,4,8,6,7,6,8,0,305300.0
2,7,6,4,3,3,2,8,0,259600.0
2,7,5,7,7,7,7,7,0,248900.0
2,7,5,6,4,4,4,8,0,356000.0
2,7,1,8,8,8,8,6,0,236000.0
2,7,3,5,5,5,6,6,0,218800.0
2,7,4,7,6,6,6,7,0,228000.0
2,7,2,5,7,5,7,2,0,235900.0
1,7,4,5,5,5,5,7,0,203200.0
1,7,6,5,4,5,5,7,0,197000.0
1,7,4,6,4,5,4,8,0,236400.0
1,7,4,6,6,7,6,7,0,223200.0
1,7,4,7,7,8,7,6,0,222700.0
1,7,4,5,3,5,4,8,0,225000.0
1,7,2,8,7,7,7,5,0,240100.0
1,7,4,7,6,7,6,8,0,227900.0
1,7,4,5,4,4,5,7,0,268600.0
1,7,5,8,8,8,8,7,0,275100.0
1,7,6,6,5,5,5,7,0,256300.0
1,7,4,8,8,8,8,6,0,332400.0
1,7,5,6,4,4,4,7,0,287600.0
1,7,4,4,3,2,3,8,0,298900.0
1,7,4,4,2,3,3,8,0,287600.0
1,7,4,8,8,8,8,7,0,222200.0
1,7,4,8,7,7,7,7,0,232600.0
1,7,4,7,6,7,6,8,0,258300.0
1,7,3,8,8,8,8,7,0,230900.0
2,7,6,8,8,8,8,8,0,196900.0
2,7,3,8,8,8,8,6,0,223500.0
2,7,4,8,8,8,8,8,0,223900.0
2,7,4,8,8,8,8,7,0,243500.0
2,7,0,9,9,9,9,9,0,451100.0
2,7,0,8,6,8,7,9,0,500001.0
2,7,0,8,9,8,9,7,0,193100.0
2,7,3,8,7,8,7,8,0,264400.0
2,7,4,4,2,4,3,8,0,246900.0
2,7,1,8,8,8,8,8,0,337300.0
1,7,3,9,9,9,9,9,0,284800.0
1,7,4,7,6,6,6,7,0,217300.0
1,7,3,7,6,6,6,6,0,291700.0
1,7,4,4,3,5,4,7,0,223800.0
1,7,4,8,7,8,8,8,0,223100.0
1,7,3,8,8,8,8,7,0,211300.0
1,7,4,8,8,8,8,6,0,218500.0
1,7,2,0,0,0,0,4,0,156300.0
1,7,2,8,8,8,8,7,0,248200.0
1,7,6,4,3,5,3,7,0,186000.0
1,7,0,6,7,7,7,6,0,178200.0
1,7,6,5,5,6,5,5,0,190400.0
1,7,5,1,1,2,1,4,0,210300.0
1,7,1,8,8,8,8,7,0,208000.0
1,7,2,3,5,5,4,4,0,183300.0
1,7,2,8,7,8,8,8,0,245700.0
1,7,3,8,7,8,8,8,0,242200.0
1,7,0,8,9,8,9,7,0,181700.0
2,7,0,8,9,8,9,7,0,299400.0
2,7,3,8,7,8,8,8,0,219500.0
2,7,4,8,7,8,7,8,0,231800.0
2,7,4,8,7,7,7,6,0,221300.0
2,7,4,6,5,6,5,7,0,213800.0
2,7,4,8,8,8,8,6,0,206000.0
2,7,1,8,8,8,8,7,0,271100.0
2,7,0,9,8,8,8,9,0,336500.0
2,7,9,1,1,1,1,7,0,315600.0
2,7,3,7,4,4,4,9,0,500001.0
2,7,1,8,6,6,7,9,0,285400.0
2,7,2,8,8,8,8,8,0,323000.0
2,7,3,3,1,2,1,9,0,291900.0
2,7,0,5,6,2,5,6,0,225600.0
2,7,3,5,2,3,2,8,0,259600.0
2,7,2,3,1,2,2,8,0,262900.0
2,7,2,8,6,7,6,8,0,257300.0
2,7,2,6,4,6,5,8,0,259200.0
2,7,1,8,8,8,8,8,0,339700.0
2,7,3,5,2,2,2,9,0,337200.0
2,7,3,4,1,2,1,8,0,334100.0
2,7,1,8,7,6,7,8,0,311500.0
2,7,4,5,2,3,3,8,0,296900.0
2,7,2,7,5,5,5,8,0,247900.0
2,7,2,4,2,2,2,8,0,300400.0
2,7,1,4,2,3,2,9,0,332400.0
2,7,0,9,8,9,8,9,0,389800.0
2,7,5,6,7,5,7,3,0,233000.0
2,7,7,0,0,0,0,2,0,238500.0
2,7,10,0,0,0,0,7,0,233300.0
2,7,0,2,5,2,5,1,0,231300.0
2,7,2,2,0,1,0,9,0,475800.0
2,7,1,8,8,8,8,9,0,393200.0
2,7,0,8,8,7,8,8,0,247200.0
2,7,4,3,2,2,2,7,0,229400.0
2,7,0,8,8,7,8,8,0,282500.0
2,7,1,8,7,7,7,8,0,300600.0
2,7,3,8,7,7,7,6,0,293200.0
2,7,4,2,1,1,1,8,0,278500.0
2,7,1,9,9,9,9,8,0,352900.0
2,7,8,0,0,0,0,9,0,400000.0
2,7,9,0,0,0,0,6,0,375000.0
2,7,1,9,8,9,9,8,0,313700.0
2,7,0,8,9,8,8,5,0,139300.0
2,7,1,8,6,7,7,9,0,327500.0
2,7,4,3,2,2,2,8,0,430600.0
2,7,5,0,0,0,0,6,0,125000.0
2,7,2,3,3,2,1,8,0,450000.0
2,7,1,8,8,8,8,6,0,200200.0
2,7,0,9,9,9,9,7,0,192400.0
2,7,4,0,0,0,0,9,0,418800.0
2,7,3,8,8,8,8,7,0,216800.0
2,7,2,8,7,8,7,8,0,215500.0
2,7,1,4,3,2,3,7,0,227700.0
2,7,5,7,7,7,8,4,0,184400.0
2,7,7,3,3,3,4,5,0,158400.0
2,7,6,5,5,4,5,4,0,174600.0
2,7,6,6,6,7,7,6,0,168400.0
2,7,4,8,8,8,8,7,0,188400.0
2,7,0,8,8,7,8,8,0,256700.0
2,7,4,6,6,6,6,5,0,183800.0
2,7,6,3,2,1,2,8,0,183400.0
2,7,6,4,3,5,3,6,0,177500.0
2,7,5,1,1,1,1,4,0,186900.0
2,7,2,9,9,9,9,8,0,238900.0
2,7,2,7,8,6,8,3,0,172500.0
2,7,8,0,0,0,0,2,0,179200.0
2,7,10,5,4,3,5,5,0,204400.0
2,7,8,2,2,1,2,7,0,209400.0
2,7,2,9,8,8,8,8,0,264200.0
2,7,0,7,6,5,5,8,0,350000.0
2,7,4,5,3,4,3,8,0,199800.0
2,7,4,5,3,3,3,8,0,211000.0
2,7,4,3,2,2,2,7,0,201100.0
2,7,4,4,4,3,3,5,0,193000.0
2,7,3,9,9,9,9,8,0,245000.0
4,8,2,2,2,0,0,2,0,117600.0
4,9,1,4,5,1,1,1,0,97900.0
4,8,1,7,6,0,0,3,0,140600.0
3,8,1,7,7,3,4,4,0,120900.0
3,8,1,7,6,4,5,3,0,119000.0
3,8,1,2,1,0,1,4,0,129200.0
3,8,2,5,5,2,3,2,0,99100.0
3,8,2,2,3,1,2,1,0,108900.0
3,8,1,8,8,4,5,3,0,111700.0
3,8,6,1,1,1,1,1,0,68900.0
3,8,3,1,1,0,0,3,0,96400.0
3,8,0,3,3,1,2,2,0,116700.0
3,8,2,2,2,1,1,4,0,123800.0
3,8,4,2,2,1,2,2,0,97900.0
3,8,8,2,1,1,1,5,0,129800.0
3,8,1,2,1,1,1,6,0,121300.0
3,8,1,1,1,1,1,4,0,107200.0
3,8,1,3,2,9,2,6,0,121900.0
3,8,4,8,8,7,8,3,0,113400.0
3,8,4,7,7,7,7,5,0,99100.0
3,8,2,6,5,5,5,4,0,103000.0
3,8,1,4,5,2,2,4,0,114200.0
3,8,2,8,8,8,8,3,0,144100.0
3,8,1,8,8,7,8,1,0,128600.0
3,8,0,3,3,2,2,2,0,157200.0
3,8,2,4,4,3,4,4,0,118500.0
3,8,3,2,2,2,2,2,0,116700.0
3,8,1,8,7,6,7,2,0,134800.0
3,8,2,7,7,5,7,2,0,109900.0
3,8,1,1,1,1,1,6,0,144300.0
3,8,7,2,1,1,1,4,0,123600.0
2,9,1,9,9,9,9,3,0,112600.0
2,9,3,8,8,8,8,3,0,107300.0
2,9,1,8,9,8,9,3,0,117800.0
2,9,2,8,8,8,8,1,0,89900.0
2,9,1,5,7,5,6,1,0,102300.0
2,9,2,8,9,9,9,1,0,87300.0
2,9,1,9,9,9,9,3,0,142600.0
2,9,1,9,9,9,9,0,0,153100.0
2,9,3,3,2,2,2,5,0,126600.0
2,9,2,3,2,2,2,4,0,118300.0
2,9,0,3,2,2,2,5,0,147000.0
2,9,7,0,0,0,0,0,0,78100.0
2,9,7,1,1,1,2,1,0,85800.0
2,9,8,6,7,6,7,0,0,84500.0
2,9,10,0,0,4,0,4,0,137500.0
2,9,2,7,8,8,8,0,0,88900.0
2,9,1,7,8,6,8,0,0,120200.0
2,9,5,8,8,8,8,0,0,74500.0
2,9,8,7,7,5,7,1,0,85100.0
2,9,6,7,7,5,7,2,0,130300.0
2,9,4,6,3,3,4,6,0,125200.0
2,9,5,8,9,8,9,3,0,111400.0
2,9,7,5,3,3,4,4,0,97000.0
2,9,0,8,8,8,8,3,0,122600.0
2,9,0,8,8,8,8,3,0,116300.0
2,9,0,0,0,0,0,1,0,179200.0
2,9,8,6,7,6,7,1,0,85800.0
2,9,10,0,0,0,0,0,0,94800.0
2,9,10,0,0,0,0,0,0,200000.0
2,9,10,0,1,1,1,0,0,112500.0
2,9,10,2,4,2,3,0,0,69000.0
2,9,10,1,1,1,1,0,0,55000.0
2,9,10,3,4,2,4,1,0,77900.0
2,9,2,8,9,9,9,0,0,98800.0
2,9,10,4,4,3,4,0,0,78700.0
2,9,3,8,8,8,8,0,0,81300.0
2,9,6,5,6,4,5,0,0,60300.0
2,9,8,7,7,7,8,0,0,66300.0
2,9,2,1,1,2,2,1,0,116700.0
2,9,0,8,8,8,8,7,0,159700.0
2,9,4,6,5,5,5,5,0,139200.0
1,9,1,2,2,3,2,5,0,89600.0
2,9,7,0,0,0,0,4,0,153100.0
2,9,4,5,4,4,4,3,0,87500.0
2,9,2,8,5,7,7,7,0,158600.0
2,9,3,2,2,2,2,2,0,95100.0
2,9,2,2,2,2,1,3,0,93800.0
2,9,1,6,6,5,5,2,0,95300.0
2,9,1,8,8,7,8,4,0,141300.0
2,9,2,0,1,0,0,2,0,67500.0
2,9,3,2,2,1,1,1,0,73000.0
2,9,1,2,2,1,2,3,0,119600.0
2,9,1,8,8,7,8,1,0,93200.0
2,9,0,3,2,2,3,2,0,117900.0
2,9,0,8,7,6,7,2,0,97200.0
2,9,1,4,3,3,3,1,0,97600.0
2,9,1,8,7,6,7,1,0,95300.0
2,9,0,8,7,7,7,2,0,107700.0
2,9,2,6,6,4,6,2,0,102900.0
2,9,2,0,0,0,0,0,0,88300.0
2,9,1,6,6,4,6,0,0,86500.0
2,9,2,1,1,0,1,1,0,58000.0
2,9,4,2,3,1,2,1,0,84000.0
2,9,4,3,2,2,2,3,0,89500.0
2,9,4,3,3,2,3,2,0,93400.0
2,9,3,0,0,0,0,1,0,115200.0
2,9,2,5,5,3,5,1,0,105700.0
2,9,3,2,2,1,2,1,0,97300.0
2,9,2,6,6,5,5,3,0,108600.0
2,9,2,2,1,1,1,1,0,104900.0
2,9,2,6,5,4,5,3,0,110200.0
2,9,2,3,3,2,3,0,0,103800.0
2,9,2,1,1,0,1,1,0,80800.0
2,9,3,5,5,4,5,1,0,87300.0
2,9,3,5,6,4,6,1,0,85500.0
2,9,5,5,6,4,5,2,0,85000.0
2,9,3,3,3,2,4,0,0,93500.0
2,9,5,3,2,2,2,3,0,96700.0
2,9,3,6,5,4,6,3,0,109700.0
2,9,1,4,6,3,6,0,0,85800.0
2,9,2,1,1,1,2,0,0,92800.0
2,9,7,1,2,1,2,1,0,70500.0
2,9,2,3,3,2,3,2,0,121800.0
2,9,2,6,6,4,6,3,0,102600.0
2,9,2,7,7,7,7,3,0,101200.0
2,9,0,6,6,4,6,3,0,168300.0
2,9,2,3,2,2,2,2,0,126100.0
2,9,2,3,3,2,3,2,0,83800.0
2,9,2,6,6,3,6,1,0,92600.0
2,9,1,3,3,2,3,2,0,111200.0
2,9,1,4,4,3,3,0,0,87500.0
2,9,2,2,3,2,2,2,0,87500.0
3,9,3,6,7,3,4,3,0,94700.0
3,9,6,0,0,0,0,2,0,62500.0
3,9,2,2,2,0,1,0,0,83300.0
3,9,1,6,6,5,6,2,0,85700.0
2,9,0,0,1,0,1,0,0,79500.0
2,9,4,4,4,3,4,0,0,53600.0
2,9,1,3,4,7,5,0,0,65200.0
2,9,1,0,1,1,1,1,0,84100.0
2,9,1,8,8,7,8,3,0,142300.0
2,9,4,0,0,0,0,5,0,93800.0
2,9,4,3,2,2,2,3,0,90800.0
2,9,2,2,1,1,1,4,0,91800.0
2,9,2,8,7,5,7,2,0,97500.0
2,9,6,3,2,1,2,7,0,91200.0
2,9,5,1,0,0,0,2,0,73800.0
2,9,3,1,0,0,1,3,0,86400.0
2,9,6,8,8,7,8,2,0,62100.0
2,9,5,7,7,7,7,1,0,72200.0
2,9,7,2,3,1,3,1,0,57600.0
2,9,9,0,1,0,0,0,0,58300.0
2,9,9,1,2,1,2,0,0,51700.0
2,9,9,1,1,1,1,0,0,57900.0
2,9,9,4,4,3,3,0,0,53100.0
2,9,5,4,5,4,5,0,0,56100.0
2,9,4,5,5,6,6,1,0,58000.0
2,9,3,4,3,4,4,0,0,56700.0
2,9,5,4,4,3,3,1,0,57600.0
2,9,2,4,4,3,4,0,0,63300.0
2,9,3,3,2,3,3,1,0,59800.0
2,9,3,2,2,1,2,0,0,65200.0
2,9,1,0,0,0,0,0,0,42500.0
2,9,4,7,8,8,8,0,0,45100.0
2,9,7,2,2,2,2,0,0,39400.0
2,9,2,2,3,1,2,0,0,50300.0
2,9,5,6,6,7,7,0,0,53800.0
2,9,1,3,2,3,2,2,0,53900.0
2,9,8,0,0,0,0,1,0,41800.0
2,9,2,6,5,4,5,3,0,88900.0
2,9,6,2,1,1,1,4,0,82600.0
2,9,5,1,1,1,1,2,0,63600.0
2,9,3,6,5,5,5,1,0,59400.0
2,9,2,5,6,5,5,0,0,60600.0
2,9,4,2,1,1,1,2,0,57100.0
2,9,5,2,2,2,2,0,0,49000.0
2,9,1,4,4,4,4,1,0,80400.0
2,9,2,8,8,8,7,2,0,96200.0
3,9,10,0,0,0,0,3,0,60000.0
2,9,4,0,0,0,0,2,0,61300.0
2,9,3,6,5,5,5,1,0,73800.0
2,9,4,6,5,5,6,1,0,86300.0
2,9,3,1,1,4,1,0,0,86400.0
2,9,3,1,1,1,1,2,0,84600.0
2,9,8,0,0,0,0,3,0,73500.0
2,9,5,5,5,4,5,1,0,56200.0
2,9,5,3,3,3,4,0,0,57000.0
2,9,9,1,1,1,1,1,0,63900.0
2,9,7,5,5,6,5,1,0,56000.0
2,9,6,0,1,1,0,1,0,63000.0
2,9,4,6,4,4,4,1,0,85500.0
2,9,5,1,1,1,1,2,0,81300.0
2,9,3,2,2,3,2,1,0,57600.0
2,9,3,3,3,3,3,1,0,59400.0
2,9,5,3,3,3,3,2,0,81900.0
2,9,7,1,0,0,0,4,0,82100.0
3,8,1,8,8,6,8,2,0,116000.0
